course_offering_id,course_version_id,term_id,section_id,department_id,enrolled_count,delivery_mode,status
fd4338af-1e84-4e57-b826-22256d5eb4fa,4fdcb08b-e7c1-48fa-9089-107eb3dab36d,ad07d73c-e291-486b-b9a2-9bb35431f855,a2faf95b-679c-4184-b3d1-a6087a5fed13,12d9179d-8246-4f9f-b8b0-fd85d0be1665,45,OFFLINE,PLANNED
a605fcf4-c600-4c6d-afb7-c434e904b13d,a5c82225-c24f-4593-9efd-680cfff74d4c,633cf081-0411-4927-af1f-adf3757df829,7fb3f7a9-d6a7-4f41-b553-04114cf552ee,5b546b83-b432-4d59-8ee9-cf751aed229c,61,OFFLINE,PLANNED
a66f2d41-5ca7-4e4d-864a-dfe68c6d2e93,dee418f5-e05c-41f8-a6ad-ca66884a801d,ad07d73c-e291-486b-b9a2-9bb35431f855,8e1e37f0-0667-42c9-bac8-675b85894b02,ef59af18-780b-4f3f-b518-c020a3f76008,56,OFFLINE,PLANNED
dbca4422-730d-4bd4-bb01-2e0d3ae3c2e7,a0e1dce4-680f-4845-9bec-cb3c7fb1e30f,633cf081-0411-4927-af1f-adf3757df829,6372dcd6-29fb-4977-be68-1908f7993fab,12d9179d-8246-4f9f-b8b0-fd85d0be1665,60,OFFLINE,PLANNED
492ec431-50df-4268-a9dc-c1ede03d027f,3463de7b-04df-4be5-80ae-ebcdaa9761de,ad07d73c-e291-486b-b9a2-9bb35431f855,87480324-3cbd-4da3-b46d-6bdfe0fdf14d,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,58,OFFLINE,PLANNED
985273c8-3158-4bd0-8509-113a7b4268f4,50da8b48-fc55-4dff-b492-6978f319fcd6,633cf081-0411-4927-af1f-adf3757df829,512c335e-2172-4a21-ba6c-7ce97dd581af,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,47,OFFLINE,PLANNED
694250a0-23bf-4710-b2eb-b5281448466f,e6122e8d-5531-4c4e-ad27-4ffb46721691,ad07d73c-e291-486b-b9a2-9bb35431f855,013ebe3d-a7e5-48e1-96f2-bd160116b7b1,ef59af18-780b-4f3f-b518-c020a3f76008,68,OFFLINE,PLANNED
2700f503-6319-4598-a203-b22ef88ba02b,61a3f600-341d-4a93-baf3-14cacbe42a84,633cf081-0411-4927-af1f-adf3757df829,77bf1507-f3db-4255-90d4-aad78a3fece7,b2a014e0-16d2-48bc-89bd-1e8222a90bac,56,OFFLINE,PLANNED
0b94e0f2-d6d8-4e27-a27e-54f5961ab1b2,fbc0e874-12b3-43ad-b902-58f35cbb775a,ad07d73c-e291-486b-b9a2-9bb35431f855,be660fc5-5a15-4235-b8eb-a4eecaea77da,ae83cb7c-7899-472d-9264-79cf285ee703,40,HYBRID,PLANNED
ab8eee54-f7ce-4b9d-ade3-c555185399f7,024ef432-ca72-4c2a-9aca-0ed197538a05,633cf081-0411-4927-af1f-adf3757df829,394dbf4f-6e72-46c1-8e55-589c481dbefd,5b546b83-b432-4d59-8ee9-cf751aed229c,67,OFFLINE,PLANNED
6ebc5be2-0587-4012-b4f4-70dd64764d43,434fa3b5-44ca-4d10-87b4-d824ebf88525,ad07d73c-e291-486b-b9a2-9bb35431f855,22bf1346-fd35-4c1e-a6f0-8516875f66a5,fdf5e9b3-106d-4471-914c-2869ff96e55a,40,HYBRID,PLANNED
b50fb4ad-8c1e-4f81-a7d2-4f1abcb92f14,cfa3d50c-84a5-4098-9541-237c98e23f31,633cf081-0411-4927-af1f-adf3757df829,03792b0f-3798-4e8b-b0b5-0d099d656d8a,ef59af18-780b-4f3f-b518-c020a3f76008,44,OFFLINE,PLANNED
cddf5484-6ff1-4914-bee8-23a4f59588d0,24a93c25-32fb-4b80-a49e-5175af4efbdf,ad07d73c-e291-486b-b9a2-9bb35431f855,dc4575b7-e395-4b94-b9d8-02ba94f8b819,ae83cb7c-7899-472d-9264-79cf285ee703,40,OFFLINE,PLANNED
c4d67bfc-7026-4862-8874-4cd1383dbb1a,e111af28-5a83-439c-815f-fbcd3dbe5875,633cf081-0411-4927-af1f-adf3757df829,76ec640a-c9a3-42a9-8efb-bf53f1d71684,b2a014e0-16d2-48bc-89bd-1e8222a90bac,57,OFFLINE,PLANNED
f8af4f63-2fd7-49cc-a491-e290a34846fc,2163a701-1b7b-40be-94e3-8567b6c16716,ad07d73c-e291-486b-b9a2-9bb35431f855,3d311f6e-8e38-446d-92f5-daf632701fa5,ef59af18-780b-4f3f-b518-c020a3f76008,50,HYBRID,PLANNED
6ce89dde-bdfe-466e-be4f-c1c20db6306e,70f9ff77-6461-4700-b697-4ae3828983fe,633cf081-0411-4927-af1f-adf3757df829,bfa94bce-da65-4dc3-b8bc-28ec96305103,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,45,HYBRID,PLANNED
437d5063-f656-4a87-918c-c4add1dbccbf,43f25cc9-c334-44f5-a452-cf9873fed19c,ad07d73c-e291-486b-b9a2-9bb35431f855,c25e7ea3-9905-4330-be94-6019a5342dbd,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,59,OFFLINE,PLANNED
3b3f86bc-ff83-4754-bf88-28a4322dbbe0,4a31fb2b-9971-43be-aa61-b7199012b8ad,633cf081-0411-4927-af1f-adf3757df829,53623008-46d2-47c7-a21f-4d76b2271c67,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,64,OFFLINE,PLANNED
d28f0d7b-58aa-43ab-997a-81fff0864d8d,d17fc518-7215-4dc1-bd9d-0e907368ab33,ad07d73c-e291-486b-b9a2-9bb35431f855,7e62cdbd-af72-44ce-86f7-b3a7d270dd83,b2a014e0-16d2-48bc-89bd-1e8222a90bac,60,OFFLINE,PLANNED
b33a3eb2-1458-48e1-bfdd-23062841992e,4938a4d2-bdc4-46ee-94f8-29c8314b290d,633cf081-0411-4927-af1f-adf3757df829,feac46cd-1645-4be2-83ae-f900a53f40fa,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,62,OFFLINE,PLANNED
5a864348-2ea0-460d-bc82-1d269d1561f4,1d429f48-0faf-46aa-b985-843e11820e55,ad07d73c-e291-486b-b9a2-9bb35431f855,8a1ec2c7-3b93-4e1e-aeae-36c5a4b0d372,fdf5e9b3-106d-4471-914c-2869ff96e55a,43,OFFLINE,PLANNED
62c35723-76bb-4020-9368-5f13dc685974,59aaee0e-ce61-4757-aac6-379f88a60462,633cf081-0411-4927-af1f-adf3757df829,2e1afa13-d10e-461e-80a4-86bedfc2acf7,fdf5e9b3-106d-4471-914c-2869ff96e55a,66,OFFLINE,PLANNED
03216064-1a9d-4b1d-ab48-6c1bd281b803,761eac41-0b4d-47a8-ae1e-2a75ea3458f4,ad07d73c-e291-486b-b9a2-9bb35431f855,8ec37cd3-a626-427a-b5f6-3a39cc3ba616,ef59af18-780b-4f3f-b518-c020a3f76008,50,OFFLINE,PLANNED
b567ddd8-923a-4583-8835-c9ce54d6f955,620534db-2b4e-4587-88f4-f7fdd7b39192,633cf081-0411-4927-af1f-adf3757df829,5fa5510b-3046-4658-91bd-1a7e280fe724,fdf5e9b3-106d-4471-914c-2869ff96e55a,55,OFFLINE,PLANNED
6c7e1d9f-1b2f-40d6-90d7-68ef32efc5dd,53124243-6380-4ad6-8da4-8d6af25458ec,ad07d73c-e291-486b-b9a2-9bb35431f855,9d81479e-2943-40b8-b3ff-0352ff838d26,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,48,OFFLINE,PLANNED
248852d7-0cba-46de-87ca-0df75e9d0481,59aaee0e-ce61-4757-aac6-379f88a60462,633cf081-0411-4927-af1f-adf3757df829,872dd4e2-f2fd-482d-a867-fa116b10f505,fdf5e9b3-106d-4471-914c-2869ff96e55a,41,ONLINE,PLANNED
0f454613-7b79-4673-96f2-fc5fec2f4136,9859df74-cad1-431b-b434-6daa92698d69,ad07d73c-e291-486b-b9a2-9bb35431f855,23f2f0d9-3fde-460d-8b5d-1fcc2c41a052,ae83cb7c-7899-472d-9264-79cf285ee703,47,OFFLINE,PLANNED
e9ceb974-5b50-4842-8d20-431e74bd42b7,9859df74-cad1-431b-b434-6daa92698d69,633cf081-0411-4927-af1f-adf3757df829,14f080b3-e888-4e97-91df-1c01bb4c4b0e,ae83cb7c-7899-472d-9264-79cf285ee703,64,OFFLINE,PLANNED
b7758933-8f2c-4ae1-983a-6c093179d82a,fa7732fc-2c93-4dde-b9d6-2a31187edd25,ad07d73c-e291-486b-b9a2-9bb35431f855,3012c4ec-3ca5-4ea5-8dac-8d2d71baec1e,b2a014e0-16d2-48bc-89bd-1e8222a90bac,45,OFFLINE,PLANNED
1191bdf3-a8d0-423f-908f-3df64010a85d,fcc71304-41df-4867-8ddb-d0f7027e073d,633cf081-0411-4927-af1f-adf3757df829,045fc893-c3cc-48c6-924b-a8287ae58e6c,fdf5e9b3-106d-4471-914c-2869ff96e55a,47,OFFLINE,PLANNED
41a3da3a-56d2-4f14-9ce7-2c57394c00f0,62d28fda-668a-45aa-b802-2363decbce81,ad07d73c-e291-486b-b9a2-9bb35431f855,8562847e-a344-4623-b7fe-894af926a2cf,b2a014e0-16d2-48bc-89bd-1e8222a90bac,62,OFFLINE,PLANNED
9e78040b-1d15-47a0-b4e2-368a0f7458c5,cfa3d50c-84a5-4098-9541-237c98e23f31,633cf081-0411-4927-af1f-adf3757df829,0d658a8c-4a7f-45f1-9f6d-a0683ecaa42a,ef59af18-780b-4f3f-b518-c020a3f76008,57,OFFLINE,PLANNED
f50556cf-9e8f-4252-bb57-09a5c9fe03a1,746881be-ae65-4759-9a36-10bc99e53aab,ad07d73c-e291-486b-b9a2-9bb35431f855,ec426bf2-7525-4aaa-9b3c-722f13ef8a8e,b2a014e0-16d2-48bc-89bd-1e8222a90bac,41,OFFLINE,PLANNED
0db09a5f-f7e4-4d56-bc64-777947aeab72,46199053-de4e-49f2-a6e1-7cf4fe04d2af,633cf081-0411-4927-af1f-adf3757df829,a214aaf6-a9c7-408d-aad1-3d4d17adae15,fdf5e9b3-106d-4471-914c-2869ff96e55a,48,HYBRID,PLANNED
ccd36830-4652-49d8-a2c4-e0d5ea1e4f94,70b2f9d0-ba21-4491-bb94-772a065d8acf,ad07d73c-e291-486b-b9a2-9bb35431f855,e5b69c47-5929-4051-81c5-a121d1cbbb75,12d9179d-8246-4f9f-b8b0-fd85d0be1665,59,HYBRID,PLANNED
45b81d46-04c1-4ee3-bb2e-019cb2e0dd23,15805ee1-baf9-47d7-b479-ba3151fcbc95,633cf081-0411-4927-af1f-adf3757df829,aecbaf71-1488-42ae-b3b2-e93fde379d10,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,59,OFFLINE,PLANNED
e3375ab1-6ca6-4375-945d-203607800a96,7c9aba45-eb4f-4376-90b5-f922dd439c37,ad07d73c-e291-486b-b9a2-9bb35431f855,baa37b2d-c969-4af4-9dc2-87582409d808,b2a014e0-16d2-48bc-89bd-1e8222a90bac,52,HYBRID,PLANNED
93903ea6-812f-4c43-956d-64eb5c73d215,dfea934a-352f-4ac4-b9a7-ce341c308926,633cf081-0411-4927-af1f-adf3757df829,4a665c91-38df-498b-9987-bd388213e252,ae83cb7c-7899-472d-9264-79cf285ee703,56,ONLINE,PLANNED
eaa57278-ef64-44c3-b3d5-cc91e763e119,fa7732fc-2c93-4dde-b9d6-2a31187edd25,ad07d73c-e291-486b-b9a2-9bb35431f855,56eb2aee-84c1-4fef-aa0b-9fb9d1df421f,b2a014e0-16d2-48bc-89bd-1e8222a90bac,64,HYBRID,PLANNED
df17c79e-aadc-4c28-9d71-d97c4d8e3867,9f94b1a1-b7f5-4df4-9f54-faecef1457bd,633cf081-0411-4927-af1f-adf3757df829,71815d2d-9c34-442a-bbff-859b4db33028,ef59af18-780b-4f3f-b518-c020a3f76008,58,HYBRID,PLANNED
33473b88-7653-45e8-a345-1faf651f81a2,12035cef-6ba1-4258-9b25-b00f30a93d92,ad07d73c-e291-486b-b9a2-9bb35431f855,23cd132e-577c-4fe2-b920-74bc6e3f6127,ae83cb7c-7899-472d-9264-79cf285ee703,44,HYBRID,PLANNED
5aa37340-7be7-4ab9-969d-3b8f64d6d59a,4855cb54-28c0-4e05-ac1e-9824b016b7b4,633cf081-0411-4927-af1f-adf3757df829,c36e5483-fdae-43d7-9235-bc316ff69949,ef59af18-780b-4f3f-b518-c020a3f76008,61,OFFLINE,PLANNED
1162ac62-9bbd-47cf-a3e4-0060f84215d1,4ae00b16-6838-413f-b1d4-2f5f3b1223c6,ad07d73c-e291-486b-b9a2-9bb35431f855,3e0494a1-3897-44f6-8e99-0bb10b14238d,ef59af18-780b-4f3f-b518-c020a3f76008,40,OFFLINE,PLANNED
f00b068b-7812-4996-b9ba-51fe65329077,e0f982b8-9cc7-4942-9f79-359d94336e84,633cf081-0411-4927-af1f-adf3757df829,4cc6fc26-b792-46eb-a69c-53c9c241bcce,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,42,OFFLINE,PLANNED
b0b96a03-3aaa-4bbf-b049-4ff7e089011e,dba89c6c-5e8d-4c1d-9d92-019bcdf3b86f,ad07d73c-e291-486b-b9a2-9bb35431f855,b11d1353-58c8-4cad-8f68-b8ed7b9fae78,5b546b83-b432-4d59-8ee9-cf751aed229c,46,OFFLINE,PLANNED
77f67b1f-b936-4363-9af0-0247a4c0c95a,286531d2-b701-4e57-8b8a-83eafe74f8df,633cf081-0411-4927-af1f-adf3757df829,35323c51-c5ea-409d-b7d9-cfbeada28bc0,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,51,HYBRID,PLANNED
3ba37a2b-52e8-4858-b07e-57ce9f5c659c,aedfe266-1d87-459e-a140-2f63ecf57154,ad07d73c-e291-486b-b9a2-9bb35431f855,60d1e37d-98b9-4a2d-a628-5edb4c9b0a8b,b2a014e0-16d2-48bc-89bd-1e8222a90bac,63,HYBRID,PLANNED
69d84ec6-2214-4afa-a354-82a302a987db,26607286-0a92-43e3-9569-a09bdd8b5192,633cf081-0411-4927-af1f-adf3757df829,7c03af23-1af1-4396-9160-6d35c13a6090,12d9179d-8246-4f9f-b8b0-fd85d0be1665,62,OFFLINE,PLANNED
e5453f8f-c91c-4137-b532-3dc7cc797e03,cbb19546-1b9f-4996-a8d3-29e9e3dba882,ad07d73c-e291-486b-b9a2-9bb35431f855,31868552-0650-415b-8bfd-264900352427,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,57,OFFLINE,PLANNED
866f49aa-c2ea-4fde-84a1-7f4b2bf5baeb,6be95699-e258-4fd1-a5c2-8ab3ee50b425,633cf081-0411-4927-af1f-adf3757df829,3db9b6da-b031-40c6-9f53-6bdffb97e268,5b546b83-b432-4d59-8ee9-cf751aed229c,53,OFFLINE,PLANNED
38a2d4eb-eedd-4bec-97aa-a20bea4664f1,4fdcb08b-e7c1-48fa-9089-107eb3dab36d,ad07d73c-e291-486b-b9a2-9bb35431f855,2c3d9c04-fa98-4896-87df-9962fa06e8eb,12d9179d-8246-4f9f-b8b0-fd85d0be1665,53,OFFLINE,PLANNED
547e5e46-a49a-424d-b795-bab25c874d28,ce517a16-48a8-484d-a132-15975fb4c81f,633cf081-0411-4927-af1f-adf3757df829,b1a00dbd-f037-4b97-bdaf-7da6d661a9bb,fdf5e9b3-106d-4471-914c-2869ff96e55a,66,OFFLINE,PLANNED
e5c00d8a-0780-4138-beb1-3acf6fe5fdbe,6799e8f6-774a-4911-9b7c-00f839d34167,ad07d73c-e291-486b-b9a2-9bb35431f855,c6c688e5-98b9-4dbc-bf37-53ca237b6907,b2a014e0-16d2-48bc-89bd-1e8222a90bac,53,OFFLINE,PLANNED
23718898-4495-441b-98da-7df66288999f,62d28fda-668a-45aa-b802-2363decbce81,633cf081-0411-4927-af1f-adf3757df829,c041f234-add1-405b-9d10-da442e8c4ff1,b2a014e0-16d2-48bc-89bd-1e8222a90bac,67,OFFLINE,PLANNED
6286a1ff-9005-4111-8b84-7c813d84e0db,4cbff2de-6b31-42cc-804f-6e9525832ae7,ad07d73c-e291-486b-b9a2-9bb35431f855,23bbc370-ba36-41b8-8f28-3d35cf759cc8,ae83cb7c-7899-472d-9264-79cf285ee703,55,HYBRID,PLANNED
355adca0-5d1b-434e-ad11-4efdf87c0331,4f911d5e-bb45-434e-84bc-a7bfc57dde11,633cf081-0411-4927-af1f-adf3757df829,7f9bd958-6c7a-44d0-a77b-0785f32d47b5,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,41,OFFLINE,PLANNED
b648a2c4-ff43-46d3-a15f-b60050ef4875,6bd2c732-9e9a-4c09-b965-650f685df9cf,ad07d73c-e291-486b-b9a2-9bb35431f855,8051ea4d-fc0e-4058-a9a7-fb5d552beff8,b2a014e0-16d2-48bc-89bd-1e8222a90bac,46,OFFLINE,PLANNED
3da7337d-5b01-4e1c-b78d-d4390f9f06ed,0a066b4f-f348-48be-b260-8a8daec3ef29,633cf081-0411-4927-af1f-adf3757df829,cdfeb95b-7894-4b7f-b2b8-e32c181064ae,fdf5e9b3-106d-4471-914c-2869ff96e55a,52,OFFLINE,PLANNED
2e3da623-0747-49a5-a5cd-19219d48deb0,307f09c2-e30e-435b-9153-ad47f516246a,ad07d73c-e291-486b-b9a2-9bb35431f855,35124d68-67fe-46f5-a8fd-cb1b2c17a691,12d9179d-8246-4f9f-b8b0-fd85d0be1665,61,OFFLINE,PLANNED
08e295ae-560d-411b-81fa-34373f3c1a60,e111af28-5a83-439c-815f-fbcd3dbe5875,633cf081-0411-4927-af1f-adf3757df829,b70c905f-14df-47df-9958-0db93c20675f,b2a014e0-16d2-48bc-89bd-1e8222a90bac,43,OFFLINE,PLANNED
67b8c81c-32fc-4526-9f4d-d8dac3134147,aa345ad5-7c3e-48bc-a0b7-9b1879836613,ad07d73c-e291-486b-b9a2-9bb35431f855,bcd3cbae-23bc-48d4-9ede-d42e22a5a3cd,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,53,OFFLINE,PLANNED
bc54e09e-e92b-477f-adb1-a73f0a1687df,24bd349c-0b70-45ab-972b-655e1e1cdd5b,633cf081-0411-4927-af1f-adf3757df829,c1ede5f6-08a7-4067-8851-f6e76dfb0764,ef59af18-780b-4f3f-b518-c020a3f76008,54,HYBRID,PLANNED
e83868d9-7bbc-451d-8d63-7def91c906d6,434fa3b5-44ca-4d10-87b4-d824ebf88525,ad07d73c-e291-486b-b9a2-9bb35431f855,1d43665c-bf30-45d8-bd03-c4bceee56c1d,fdf5e9b3-106d-4471-914c-2869ff96e55a,61,OFFLINE,PLANNED
5b2b78ce-389b-4456-81c1-fafd8a1d8a68,2e013d3d-15b7-429b-9e0b-aa4ad26a32bf,633cf081-0411-4927-af1f-adf3757df829,fe786381-3ea2-4ef0-896e-cbb5a60b01c9,12d9179d-8246-4f9f-b8b0-fd85d0be1665,54,OFFLINE,PLANNED
03163f38-82ac-4eb9-a01e-f8b978ad69f8,054ef8d3-0e29-4f2e-a763-bdac7e00e27a,ad07d73c-e291-486b-b9a2-9bb35431f855,3a095aa7-09f9-4b1f-a100-0e5b6108ba0f,5b546b83-b432-4d59-8ee9-cf751aed229c,48,OFFLINE,PLANNED
a9af6159-56e0-4cf7-83d2-1a30a341609e,761eac41-0b4d-47a8-ae1e-2a75ea3458f4,633cf081-0411-4927-af1f-adf3757df829,aafda9eb-d10b-40b9-8363-57f0ad57b11a,ef59af18-780b-4f3f-b518-c020a3f76008,45,OFFLINE,PLANNED
1aa2fb3b-5ffc-43bf-81ae-f77b75d0cbc7,8cba107c-1f43-4cfd-96e5-de9a2f87d8f8,ad07d73c-e291-486b-b9a2-9bb35431f855,49f67b4d-0bf0-4aca-8fad-316114afbf51,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,68,OFFLINE,PLANNED
f034881c-1943-4f3e-9599-e72bc45f6c2a,9d1ee728-0585-48fe-b0b5-400813219fd9,633cf081-0411-4927-af1f-adf3757df829,3801bc10-6edd-4c40-956b-ca0c06016707,ef59af18-780b-4f3f-b518-c020a3f76008,65,OFFLINE,PLANNED
6360603b-7157-4e0c-85e8-009ac1ed3f79,8cba107c-1f43-4cfd-96e5-de9a2f87d8f8,ad07d73c-e291-486b-b9a2-9bb35431f855,83604044-2bae-400d-ae22-be4a79285cd9,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,55,HYBRID,PLANNED
942527ee-05f5-4f4b-92a8-7aa7a19b386d,4c7d23de-b37e-4323-8dfa-c51b2ff729c3,633cf081-0411-4927-af1f-adf3757df829,7e17edde-abdf-4fd5-8d74-ac625a0d0ed3,fdf5e9b3-106d-4471-914c-2869ff96e55a,57,OFFLINE,PLANNED
c893d470-ceaa-4834-9917-dc2c060d1f35,12035cef-6ba1-4258-9b25-b00f30a93d92,ad07d73c-e291-486b-b9a2-9bb35431f855,b0fce1d3-35db-4983-be70-4644b3fbfc42,ae83cb7c-7899-472d-9264-79cf285ee703,55,OFFLINE,PLANNED
98185e26-9514-4073-9471-f8015e2d517e,a338d9e5-ccee-4dd2-b3a4-f83c673a6d9a,633cf081-0411-4927-af1f-adf3757df829,6826f6e7-ef52-440a-9941-25af3e64054c,ae83cb7c-7899-472d-9264-79cf285ee703,45,OFFLINE,PLANNED
a1855e15-e8f6-4024-a258-579512fe23d5,37ba709a-734e-469f-b73e-5ed18fe5040f,ad07d73c-e291-486b-b9a2-9bb35431f855,4324602a-de30-49be-885f-eab8a493123f,5b546b83-b432-4d59-8ee9-cf751aed229c,65,OFFLINE,PLANNED
b90eb3e7-a596-4d4a-9037-2b538954fe89,c95d700b-92ec-4226-920f-5f744aa73144,633cf081-0411-4927-af1f-adf3757df829,d794b2c9-ffad-46f4-96ef-5449b4ca362a,b2a014e0-16d2-48bc-89bd-1e8222a90bac,45,OFFLINE,PLANNED
a3046cb5-2c68-4847-8163-7d34517494a5,cbabdf4d-5d54-4df0-9187-ad6b63b041aa,ad07d73c-e291-486b-b9a2-9bb35431f855,0f4a12eb-6f52-4ae8-a31b-bc17f69c5383,b2a014e0-16d2-48bc-89bd-1e8222a90bac,52,OFFLINE,PLANNED
55f353bc-1b60-4f55-89f1-5411b6fb3333,14921cbe-9d09-4591-b0ab-34a8f137bee7,633cf081-0411-4927-af1f-adf3757df829,fbb2c25f-7b8c-4eed-9a92-2b29764c0b0b,b2a014e0-16d2-48bc-89bd-1e8222a90bac,54,OFFLINE,PLANNED
500f55a4-0d67-454c-b638-16e44bd60338,8cdfa213-1e8f-4a0f-92b5-2aca8a27ed9a,ad07d73c-e291-486b-b9a2-9bb35431f855,10e3e2bb-2852-4bc6-ba2f-bb7dfd986167,ae83cb7c-7899-472d-9264-79cf285ee703,38,OFFLINE,PLANNED
a0014f9b-4044-4686-8ddd-ebb1d7dcd372,4a31fb2b-9971-43be-aa61-b7199012b8ad,633cf081-0411-4927-af1f-adf3757df829,564c11bf-9fdc-4d2b-a59e-56eddb11791c,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,65,OFFLINE,PLANNED
efb6580f-f368-4589-9553-1dd961044084,aa3618fb-32c2-4ad6-b556-cb2052ac2549,ad07d73c-e291-486b-b9a2-9bb35431f855,b24d097c-37f2-4d89-ada9-17d2ef4b8efb,5b546b83-b432-4d59-8ee9-cf751aed229c,40,HYBRID,PLANNED
1a5ff71c-9955-416a-9afe-8747a8c25225,c318a511-0329-4fd4-9384-b437a0f6995d,633cf081-0411-4927-af1f-adf3757df829,1df0455c-50de-4aa7-9dae-a2dba52307e6,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,57,OFFLINE,PLANNED
8c38bfde-7243-4cac-bb30-acb65d700ac2,746881be-ae65-4759-9a36-10bc99e53aab,ad07d73c-e291-486b-b9a2-9bb35431f855,84e5d988-41d8-4b46-b5c7-8ae86ead7a5d,b2a014e0-16d2-48bc-89bd-1e8222a90bac,42,HYBRID,PLANNED
e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,a0845373-e457-4c6d-bc07-e8e8b1610d2b,633cf081-0411-4927-af1f-adf3757df829,1bbab8fb-4227-4394-bb67-e26fd4a2d2a0,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,51,OFFLINE,PLANNED
fdd22697-8c66-4639-ab16-14f6ee2211e3,a4dc3d4e-5365-4761-afbb-0469ac8fce2a,ad07d73c-e291-486b-b9a2-9bb35431f855,98175de2-745f-4784-b3bb-b6c97992a7d0,5b546b83-b432-4d59-8ee9-cf751aed229c,43,OFFLINE,PLANNED
ba182860-01ae-4e31-914d-a5b85d2f1534,2163a701-1b7b-40be-94e3-8567b6c16716,633cf081-0411-4927-af1f-adf3757df829,5368577a-7230-4629-85dc-f55a5e3e9030,ef59af18-780b-4f3f-b518-c020a3f76008,47,HYBRID,PLANNED
37c58312-28ad-4d65-9258-a81ab8edbbe8,4855cb54-28c0-4e05-ac1e-9824b016b7b4,ad07d73c-e291-486b-b9a2-9bb35431f855,1e94e487-a938-4a2a-858d-fe917ae85cad,ef59af18-780b-4f3f-b518-c020a3f76008,52,OFFLINE,PLANNED
2aa241dd-c103-4138-afd7-4b357424aaec,c7a86be1-78eb-499f-96f7-bb48dc201e01,633cf081-0411-4927-af1f-adf3757df829,45fbf98c-d180-46b2-8f5a-9f3af42654c4,5b546b83-b432-4d59-8ee9-cf751aed229c,60,HYBRID,PLANNED
4c9daa11-ac41-4c77-bef3-900630300e8a,e10c348d-2700-4e64-abde-9e66d97ea301,ad07d73c-e291-486b-b9a2-9bb35431f855,fbf54106-4242-4509-841f-ac2ac8926c28,fdf5e9b3-106d-4471-914c-2869ff96e55a,48,OFFLINE,PLANNED
230cc3af-54f6-4f39-974d-22941ebdbb43,746881be-ae65-4759-9a36-10bc99e53aab,633cf081-0411-4927-af1f-adf3757df829,a2ece418-8116-4226-a250-723cbe94052f,b2a014e0-16d2-48bc-89bd-1e8222a90bac,52,OFFLINE,PLANNED
df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,746881be-ae65-4759-9a36-10bc99e53aab,ad07d73c-e291-486b-b9a2-9bb35431f855,eeadf3b3-9306-42fb-94d3-593324b5b555,b2a014e0-16d2-48bc-89bd-1e8222a90bac,54,OFFLINE,PLANNED
d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,43fd21fa-c15a-44cc-8015-1c1f5d94edee,633cf081-0411-4927-af1f-adf3757df829,1b12b5b9-0ba9-4764-89c2-24391ba7fac7,435ce33d-8826-4cae-a0ba-9cfc5ebd4a6f,46,OFFLINE,PLANNED
444f1f04-0c98-4e37-a2dc-8a8bc33dc04d,7be9f0a8-de55-4ebd-a7de-18ba2bb9810f,ad07d73c-e291-486b-b9a2-9bb35431f855,abf3bee2-17f2-43ac-86fc-e814c590e0a1,ef59af18-780b-4f3f-b518-c020a3f76008,40,OFFLINE,PLANNED
89ff7750-817f-40af-9650-dfa5f97fb8ee,af5920e4-3db0-4451-be0c-225861786b85,633cf081-0411-4927-af1f-adf3757df829,967406ac-fd31-4e5b-a848-aee00cfaac0f,19c88429-ca3a-4e68-b4f8-fab1adf20ac0,46,OFFLINE,PLANNED
278ac98c-f810-422b-a7f0-46300406e40b,7465f2c8-0681-4680-8dd0-255c44d73eac,ad07d73c-e291-486b-b9a2-9bb35431f855,43448ae7-208c-4615-b05a-2af2e2d78f27,b2a014e0-16d2-48bc-89bd-1e8222a90bac,48,OFFLINE,PLANNED
b9c43937-aa5a-4ceb-8c5d-27c13af5f278,a5c82225-c24f-4593-9efd-680cfff74d4c,633cf081-0411-4927-af1f-adf3757df829,bc11cb71-6623-43a6-84f7-06b04668c1c1,5b546b83-b432-4d59-8ee9-cf751aed229c,58,OFFLINE,PLANNED
