faculty_expertise_id,faculty_id,area,proficiency,evidence_source
781a69c8-5260-4ef4-8095-a1aab1ee47a9,0e76fddc-2f93-47cf-9033-245c43ff044c,Computer Vision,5,CERTIFICATION
b4e76153-659e-4d7e-921b-2522f23aa7ef,0e76fddc-2f93-47cf-9033-245c43ff044c,Business Analytics,5,DECLARED
e1119225-5264-4041-aee7-ceb42c1d6bb2,0e76fddc-2f93-47cf-9033-245c43ff044c,Control Systems,2,PUBLICATION
804a40b5-86cc-4cad-8f02-c22b719c8b36,0e76fddc-2f93-47cf-9033-245c43ff044c,Cyber Security,5,QUALIFICATION
98a96240-f183-49c6-8b77-4d899520d564,0e76fddc-2f93-47cf-9033-245c43ff044c,Programming,5,QUALIFICATION
7c9351d0-b71d-4c34-b18f-efe8b262225b,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,CAD/CAM,5,PUBLICATION
ec6b6507-805c-4e00-92d9-79e2189ce6c4,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Deep Learning,4,CERTIFICATION
38c35f53-f612-4f52-9845-a07dbb4922f1,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Structural Engineering,4,QUALIFICATION
f4b0f7fc-3294-4ac5-b8cd-d1f6bd045043,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Programming,2,PUBLICATION
35d0258d-4384-40f9-a7d6-417262abae87,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,VLSI,3,DECLARED
901a1a41-4620-448a-8461-b9a41c68b5bc,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Thermodynamics,4,DECLARED
4602f70b-a9a4-49e6-9e4b-d8618f942d4e,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Embedded Systems,5,TEACHING_HISTORY
36c91929-9dac-4762-8327-ac5fbeb2637b,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,AI,4,TEACHING_HISTORY
32a1bee7-78f5-45af-b6e9-f2b967891199,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Business Analytics,3,QUALIFICATION
d1f0769b-7ec5-4ad9-86b8-3a762431bb00,fcfa53a0-bf8d-4b85-bc0c-55da3b906751,Computer Vision,2,QUALIFICATION
342af888-3ca9-4487-a513-d29a0d24987e,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Deep Learning,3,QUALIFICATION
356da0c1-39d6-4ec3-b3ba-0d06fb66f731,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Computer Vision,3,TEACHING_HISTORY
bb7ae48a-c461-40bb-95c1-975519e74c3a,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Structural Engineering,4,PUBLICATION
95e43f3b-b742-42b5-a56a-3617078856e1,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Data Structures,2,PUBLICATION
af3cee40-8734-47bb-bbb7-d342cb847b40,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Management,3,TEACHING_HISTORY
ea42a30d-1834-4d29-9fb8-6f3e571af06f,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,NLP,3,CERTIFICATION
095da5fd-41eb-4d45-8ef9-bd34a54764f3,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Power Systems,4,QUALIFICATION
a77a1464-3a8c-477f-9a44-c47a31b39ce6,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,VLSI,5,DECLARED
e05eb2a2-1d5b-4e76-9599-c0cc38ef9f58,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,Machine Learning,2,DECLARED
1646ac08-418b-460c-bb8f-718711131a05,3d794cc0-15c2-42b6-a2d4-054f6e69b6ca,AI,3,TEACHING_HISTORY
62f8e0f2-0c42-4b54-9a5d-6de4ff6877eb,4420ef58-4cde-4389-900e-ca6c85ea7355,Programming,3,QUALIFICATION
81ee1304-ee24-40ea-b492-a3d49c6a2341,4420ef58-4cde-4389-900e-ca6c85ea7355,CAD/CAM,4,QUALIFICATION
dfb37b9b-9a09-4af4-aa76-e29cd11c753e,4420ef58-4cde-4389-900e-ca6c85ea7355,Thermodynamics,4,DECLARED
0fdbb897-bca1-4672-9f4c-70336875700f,4420ef58-4cde-4389-900e-ca6c85ea7355,Management,2,QUALIFICATION
960f21e1-cf0c-4af0-bd2d-19a81588970d,4420ef58-4cde-4389-900e-ca6c85ea7355,Cloud Computing,3,DECLARED
c45c6233-25d2-4b25-ad4d-a2e5f131b855,4420ef58-4cde-4389-900e-ca6c85ea7355,Control Systems,4,DECLARED
a912d972-4f23-4f11-aef9-8dd92f6deefd,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,VLSI,3,CERTIFICATION
8b50769a-3187-40cf-8199-454a63875c2c,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,Business Analytics,5,PUBLICATION
1570776f-ffbf-41df-bb30-b6ee06db5825,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,Networks,3,TEACHING_HISTORY
7067f195-e525-4bb5-ae6a-ee9827f49fad,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,Cloud Computing,4,QUALIFICATION
145caaec-3bfb-4325-88fd-d64d8fa7016b,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,NLP,3,CERTIFICATION
cdcf5152-cb3a-4dfc-86cc-6020a1a8f15c,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,AI,4,PUBLICATION
e8afbf83-cd31-4a8c-bd47-0eeb08067d0c,664a9199-e0cf-4c94-8ec3-d2e08be1e8f4,Databases,3,QUALIFICATION
09253301-2973-4392-9a9d-3b4f1208504b,633f4702-4b93-4634-804d-3b11cc4d850c,Programming,2,CERTIFICATION
9b45f55b-da04-4e7b-9303-0112ac42ae5b,633f4702-4b93-4634-804d-3b11cc4d850c,Business Analytics,3,PUBLICATION
7a7e9adf-e760-4764-923c-6da3441dee5c,633f4702-4b93-4634-804d-3b11cc4d850c,VLSI,2,QUALIFICATION
f9e0a773-3c65-413f-b85b-aba9578f0c1d,633f4702-4b93-4634-804d-3b11cc4d850c,Data Structures,4,PUBLICATION
78f7be46-326d-4589-a5af-d0b226be7bf3,633f4702-4b93-4634-804d-3b11cc4d850c,AI,3,DECLARED
7b974f3d-4d54-4daf-9301-79d049ebf786,633f4702-4b93-4634-804d-3b11cc4d850c,NLP,4,CERTIFICATION
de7f132f-8587-4492-b11c-13c6e348e8d0,633f4702-4b93-4634-804d-3b11cc4d850c,Thermodynamics,2,PUBLICATION
c3659986-da85-4c8c-831d-f4fcfc277684,633f4702-4b93-4634-804d-3b11cc4d850c,Structural Engineering,3,QUALIFICATION
b768da42-02d4-401e-9052-116031095af1,633f4702-4b93-4634-804d-3b11cc4d850c,Control Systems,2,PUBLICATION
83f58ad4-405b-40e0-bb60-25f8001dd341,633f4702-4b93-4634-804d-3b11cc4d850c,Networks,4,DECLARED
f73bd1b6-b8fd-4605-9675-37dca2abafa1,198190db-2369-4225-83f2-fe99616f386b,Programming,5,DECLARED
773e9c93-c375-475f-beec-b3cddf62469b,198190db-2369-4225-83f2-fe99616f386b,Data Structures,5,TEACHING_HISTORY
6c7a75e4-381e-49cb-b028-b2cb5291a7b1,198190db-2369-4225-83f2-fe99616f386b,VLSI,3,QUALIFICATION
2038d565-9c0b-4fc6-b077-9727b2af6d0a,198190db-2369-4225-83f2-fe99616f386b,Control Systems,5,DECLARED
26bdec49-7a07-4c49-a6fa-6f5fff2dff10,198190db-2369-4225-83f2-fe99616f386b,Power Systems,2,PUBLICATION
76dee878-0dee-4e9c-9415-cb2ccd907ef6,198190db-2369-4225-83f2-fe99616f386b,Databases,2,PUBLICATION
d39a8294-a5e6-4758-aba7-8a7fe3da5139,198190db-2369-4225-83f2-fe99616f386b,Machine Learning,4,DECLARED
694b9235-b7d2-41f0-920b-e80faff6cfc9,198190db-2369-4225-83f2-fe99616f386b,Deep Learning,2,PUBLICATION
24c38b9e-c6e3-410f-80b8-8f03dbcb4658,198190db-2369-4225-83f2-fe99616f386b,Thermodynamics,3,CERTIFICATION
bdac9537-6753-4e0c-aa29-43d6bb4ac4ba,198190db-2369-4225-83f2-fe99616f386b,AI,3,DECLARED
542bcdb8-67d2-470e-a6e6-93e3c0d529e5,494220d4-e493-4ba8-872e-f31bb9a96c3b,Databases,3,DECLARED
50ee43ca-7dcf-4d4e-a33d-8679741914e7,494220d4-e493-4ba8-872e-f31bb9a96c3b,Cloud Computing,2,PUBLICATION
6e8fa93e-8568-41a3-9def-6232dfd963d8,494220d4-e493-4ba8-872e-f31bb9a96c3b,Thermodynamics,3,QUALIFICATION
10fb6496-dc79-49dd-96bd-3a0a9a5733f1,494220d4-e493-4ba8-872e-f31bb9a96c3b,Programming,5,TEACHING_HISTORY
d17dd842-6dba-4736-9892-ac696a64bf67,494220d4-e493-4ba8-872e-f31bb9a96c3b,Power Systems,4,PUBLICATION
088d7ddc-8d17-4557-8ffd-414fe86e55c6,494220d4-e493-4ba8-872e-f31bb9a96c3b,Business Analytics,4,QUALIFICATION
afc5b6be-b0ad-4cea-8236-cb94c5e01d8b,494220d4-e493-4ba8-872e-f31bb9a96c3b,Management,2,DECLARED
81f905b2-84fd-47c2-b53c-11e06a9b82d2,494220d4-e493-4ba8-872e-f31bb9a96c3b,NLP,5,TEACHING_HISTORY
ed3ed01c-6b9e-413f-bff5-8a61e641737c,494220d4-e493-4ba8-872e-f31bb9a96c3b,Machine Learning,5,QUALIFICATION
19a8c5ab-680f-4685-ae54-eda7a8e2cee1,388471d8-0568-4ffe-b9a0-8f31a43e2a99,Embedded Systems,5,QUALIFICATION
f3178067-86b3-4013-b710-a61c9e2a4daa,388471d8-0568-4ffe-b9a0-8f31a43e2a99,Programming,2,DECLARED
cb9bec45-9bc6-4fcf-abe5-5262a169eab5,388471d8-0568-4ffe-b9a0-8f31a43e2a99,Power Systems,3,QUALIFICATION
53ad2118-a053-4fc9-acf1-7d600682c2d7,388471d8-0568-4ffe-b9a0-8f31a43e2a99,Databases,4,DECLARED
3fcf83d3-de34-4c37-a0d4-c65ada1e1fb5,388471d8-0568-4ffe-b9a0-8f31a43e2a99,NLP,5,DECLARED
e808d1b7-9eaa-4bef-be1c-c6ada79dbfdf,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,VLSI,5,QUALIFICATION
e04d471d-a7c7-43f6-849a-d58fb8f3dea5,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,Thermodynamics,4,CERTIFICATION
8f1efc28-3cd6-49b8-87b1-1b54082ca6a2,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,Business Analytics,4,QUALIFICATION
d6fa48e7-9b4f-4e41-9c9d-ff3132572ca7,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,Computer Vision,5,DECLARED
88064aa9-6d85-4ae4-9665-82e80ba8d040,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,Databases,4,CERTIFICATION
84b3c6ca-0292-48af-811b-87deffcfda5b,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,Cloud Computing,5,PUBLICATION
a018acbf-c758-4859-bb62-48ef6363b96e,cc36c1c4-4063-4bd8-9dbe-21061a6d95bf,CAD/CAM,3,PUBLICATION
be74e2df-d631-426b-8b8f-5d7fc52f8949,49b1e2cb-0f40-42a3-a598-9a41173fde16,Data Structures,3,TEACHING_HISTORY
e778bce7-d063-4af9-80c1-8fbbfe68f522,49b1e2cb-0f40-42a3-a598-9a41173fde16,Cyber Security,2,CERTIFICATION
7a52c4a8-fad4-49dc-8481-33542f96a58b,49b1e2cb-0f40-42a3-a598-9a41173fde16,Networks,5,TEACHING_HISTORY
c743271c-81a1-44b6-b4ed-308031169c2f,49b1e2cb-0f40-42a3-a598-9a41173fde16,Databases,5,TEACHING_HISTORY
5b837112-d222-4cf2-9ad7-9d6564837bcb,49b1e2cb-0f40-42a3-a598-9a41173fde16,Embedded Systems,3,CERTIFICATION
bd2f2220-2e3b-41b7-af74-4f29049992e6,49b1e2cb-0f40-42a3-a598-9a41173fde16,VLSI,4,DECLARED
d5baa1a5-6734-46ed-b06a-0194a3dbb71f,49b1e2cb-0f40-42a3-a598-9a41173fde16,Computer Vision,5,DECLARED
e106e8dd-4824-4192-846b-e9cd5ef3e627,49b1e2cb-0f40-42a3-a598-9a41173fde16,Machine Learning,3,DECLARED
b1f5654f-7a6a-4fcd-a6b8-f43414b2243f,49b1e2cb-0f40-42a3-a598-9a41173fde16,NLP,5,QUALIFICATION
df27f4cc-1275-4561-9c30-dea5f3d7b7fb,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,Machine Learning,5,QUALIFICATION
cc0c1da9-9e79-4df1-92e2-4aee9fbbfb90,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,Management,3,TEACHING_HISTORY
110d5dfd-9920-452a-b019-7b9b8b33c0ad,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,Cyber Security,4,PUBLICATION
d884a818-4f1b-42d1-a9c9-c73e9e5727b5,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,Data Structures,2,DECLARED
b012fc8d-6d0c-4c61-adcf-a1d306dcb558,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,Power Systems,5,TEACHING_HISTORY
662c4a1e-c850-4241-959f-764a46632791,32c09bf0-7ed0-4a31-9521-36eaf64cdad0,CAD/CAM,5,TEACHING_HISTORY
56d09c24-92e8-4138-8ae0-6edda5a78322,0ec43808-f93f-4083-b00b-76222edfb0ae,Computer Vision,3,QUALIFICATION
e49c7ae0-fa26-43b1-98d6-a28497b9248e,0ec43808-f93f-4083-b00b-76222edfb0ae,CAD/CAM,2,DECLARED
d143319d-6a63-497f-b78e-049d9cb00af0,0ec43808-f93f-4083-b00b-76222edfb0ae,Control Systems,2,PUBLICATION
df77a7e0-2003-4575-a070-0b8cf1a51498,0ec43808-f93f-4083-b00b-76222edfb0ae,Programming,4,CERTIFICATION
32a1e57a-a157-4689-969a-84872a26edfb,0ec43808-f93f-4083-b00b-76222edfb0ae,Power Systems,4,CERTIFICATION
7439af29-3f1c-464c-8ddd-200a943ff815,0ec43808-f93f-4083-b00b-76222edfb0ae,Data Structures,5,TEACHING_HISTORY
081705a4-5054-46bd-8c0e-90a24800cd22,0ec43808-f93f-4083-b00b-76222edfb0ae,Machine Learning,5,DECLARED
bde1e62a-79f0-4ecf-94da-4afa2c64e0bc,a1f8db23-b33a-47ba-8180-ec97221b827e,Computer Vision,4,QUALIFICATION
40b8f9cd-6245-4bfc-8004-dc2528b8b869,a1f8db23-b33a-47ba-8180-ec97221b827e,VLSI,2,CERTIFICATION
39e20d85-a2b5-41a1-a390-a5ab0cbdc6f5,a1f8db23-b33a-47ba-8180-ec97221b827e,Cyber Security,4,PUBLICATION
676eec87-7ccc-4b44-98c5-1f3dd77e379a,a1f8db23-b33a-47ba-8180-ec97221b827e,Business Analytics,2,PUBLICATION
07392a32-8644-4dcf-997b-61f6ab4d8842,a1f8db23-b33a-47ba-8180-ec97221b827e,Data Structures,4,PUBLICATION
e2b55f29-cd16-47ad-8934-693678ca5391,a1f8db23-b33a-47ba-8180-ec97221b827e,Machine Learning,4,CERTIFICATION
7f2e219f-1997-4e33-a522-13f553f4a237,53efac07-121f-45f4-a28d-7fcecf15fa75,Networks,2,QUALIFICATION
00650f55-ad50-48f7-b949-e958b1b2277e,53efac07-121f-45f4-a28d-7fcecf15fa75,Deep Learning,5,QUALIFICATION
64d410ab-0cd6-4429-a4d0-88f343925556,53efac07-121f-45f4-a28d-7fcecf15fa75,Cyber Security,5,CERTIFICATION
7ba6e767-b457-4f0a-88ee-297f7de0173c,53efac07-121f-45f4-a28d-7fcecf15fa75,NLP,4,DECLARED
1b227f5c-e638-477d-b987-e387a5549813,53efac07-121f-45f4-a28d-7fcecf15fa75,Control Systems,3,DECLARED
73eee90d-b682-473d-bc6a-6770a8b48b0e,53efac07-121f-45f4-a28d-7fcecf15fa75,VLSI,4,TEACHING_HISTORY
ace1703d-03c2-4499-ba16-1e6fca0501cb,53efac07-121f-45f4-a28d-7fcecf15fa75,Power Systems,5,QUALIFICATION
582b98cf-5955-4a08-8a62-513b9761d4ea,53efac07-121f-45f4-a28d-7fcecf15fa75,AI,2,QUALIFICATION
f77a9b15-bd70-4443-a233-8f755c0ca10d,53efac07-121f-45f4-a28d-7fcecf15fa75,Structural Engineering,3,QUALIFICATION
7d371cd6-a35d-4cb3-878e-d8e6885f6ff7,53efac07-121f-45f4-a28d-7fcecf15fa75,Machine Learning,2,QUALIFICATION
93e6b145-9b02-4f3b-99b5-b1eb410ff25c,207f693d-feba-4069-9025-ade398270178,Control Systems,4,CERTIFICATION
17697dd9-eebb-4894-b3ca-4f58fe9400b2,207f693d-feba-4069-9025-ade398270178,Data Structures,5,DECLARED
7cada713-7350-498c-96f3-b26ff9688ec1,207f693d-feba-4069-9025-ade398270178,Embedded Systems,2,QUALIFICATION
8b69a2f7-2859-408e-ad35-4006dc7444d4,207f693d-feba-4069-9025-ade398270178,Machine Learning,4,CERTIFICATION
fa45eafe-ef1c-4b10-baa3-79575b85e305,207f693d-feba-4069-9025-ade398270178,Computer Vision,5,QUALIFICATION
8a5b78ac-9dc2-4640-8b85-aeb1812466e6,34bf5caa-e33c-4736-b457-e8adfa8858b9,Business Analytics,2,PUBLICATION
a52531f0-a3ae-43f1-bfcc-cc43a9d5b81e,34bf5caa-e33c-4736-b457-e8adfa8858b9,Structural Engineering,2,CERTIFICATION
a24ad15c-ba09-4ab5-9c75-ee50486cdc30,34bf5caa-e33c-4736-b457-e8adfa8858b9,Embedded Systems,2,QUALIFICATION
e7a342a1-23dc-481d-a467-5a0d2025d152,34bf5caa-e33c-4736-b457-e8adfa8858b9,Management,3,QUALIFICATION
e98f3885-db50-4c54-ab6e-200c5369eb99,34bf5caa-e33c-4736-b457-e8adfa8858b9,AI,3,QUALIFICATION
30fa438c-fb5b-4c93-b9ab-9dc2f4c4f64a,34bf5caa-e33c-4736-b457-e8adfa8858b9,Power Systems,4,CERTIFICATION
8c7da5bf-1218-45e8-9b8a-71777b7cb72c,34bf5caa-e33c-4736-b457-e8adfa8858b9,Cyber Security,2,DECLARED
61490f82-5119-484a-b687-7041fde1153e,34bf5caa-e33c-4736-b457-e8adfa8858b9,CAD/CAM,5,QUALIFICATION
1c697685-32c2-4aa6-bfb8-3e62beafb7c0,ddb158a1-5477-4474-97e3-081ba035147a,AI,5,PUBLICATION
257ef60d-6e12-4ee8-bb5a-05f6d90c91c5,ddb158a1-5477-4474-97e3-081ba035147a,Programming,5,PUBLICATION
9af79294-fd34-49ff-9e31-19cbf59cf7c1,ddb158a1-5477-4474-97e3-081ba035147a,Deep Learning,3,CERTIFICATION
c4fea546-f1a8-4094-8680-080459cc500c,ddb158a1-5477-4474-97e3-081ba035147a,Computer Vision,4,TEACHING_HISTORY
bd1e8016-59c8-4dac-a48b-0fae45cc82e2,ddb158a1-5477-4474-97e3-081ba035147a,NLP,5,TEACHING_HISTORY
cf3a7545-c2a4-423c-b395-5d2103b9e76b,ddb158a1-5477-4474-97e3-081ba035147a,Embedded Systems,2,DECLARED
8e498658-ed0c-42bd-ba23-c7d0f2ffa88b,ddb158a1-5477-4474-97e3-081ba035147a,Control Systems,4,TEACHING_HISTORY
120441f1-23c9-4518-9aa5-d24862c2516f,ddb158a1-5477-4474-97e3-081ba035147a,Cloud Computing,4,PUBLICATION
fb875c75-ffc3-4c57-8409-691278be4c3a,ddb158a1-5477-4474-97e3-081ba035147a,Cyber Security,2,CERTIFICATION
1f051ad0-760e-4d69-a10b-72f1a8a88f58,ddb158a1-5477-4474-97e3-081ba035147a,Machine Learning,2,PUBLICATION
22292e7e-5068-4f1f-b2ae-739e0ddbb14b,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Cloud Computing,3,DECLARED
86d172e5-ef60-4c20-85ca-75016f25f913,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Computer Vision,5,PUBLICATION
9deb390c-2f02-4d40-82f9-ad52f7c48973,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Business Analytics,3,DECLARED
eb0f4299-ec3b-4d1e-a78d-d2f16ec24f49,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,NLP,5,PUBLICATION
9e3fa644-56df-44a3-afbf-20c4a229e057,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Machine Learning,4,CERTIFICATION
f0093558-854b-4db9-a88d-46473acc450a,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Databases,5,CERTIFICATION
a84bccca-1581-402a-828b-e3980b718ce3,89f8985a-ed2d-40bd-a5c8-b8c8bcd4c157,Structural Engineering,2,TEACHING_HISTORY
93d84980-142b-408b-8ed5-ba30f49a951a,84738b62-76a7-40db-adeb-39f159e1e3e6,Business Analytics,3,TEACHING_HISTORY
13414065-7bd9-4c27-a987-f28e32093b26,84738b62-76a7-40db-adeb-39f159e1e3e6,Machine Learning,3,PUBLICATION
5ea73ef0-8130-41f7-a026-721dbc649c8d,84738b62-76a7-40db-adeb-39f159e1e3e6,Cloud Computing,2,CERTIFICATION
3c91eaa4-e0ac-49d1-a5c4-4eb6ef301ec6,84738b62-76a7-40db-adeb-39f159e1e3e6,Deep Learning,3,PUBLICATION
c80a956a-e57b-4570-a6e5-b19342467ae3,84738b62-76a7-40db-adeb-39f159e1e3e6,Thermodynamics,3,PUBLICATION
445fe3f7-5684-43af-a855-c0408bc70ff3,84738b62-76a7-40db-adeb-39f159e1e3e6,Control Systems,2,QUALIFICATION
381914ed-9d2e-426c-b1ac-3e8f4a6ead6d,84738b62-76a7-40db-adeb-39f159e1e3e6,Structural Engineering,4,QUALIFICATION
980b7712-4217-4f3f-95a1-758eb551eb97,84738b62-76a7-40db-adeb-39f159e1e3e6,AI,4,CERTIFICATION
9d6938a3-ab21-440a-824c-4c40a65582c4,84738b62-76a7-40db-adeb-39f159e1e3e6,Computer Vision,4,PUBLICATION
c82df046-3277-4b92-85e0-84f7afbd8441,84738b62-76a7-40db-adeb-39f159e1e3e6,Cyber Security,4,TEACHING_HISTORY
c7ca04ba-ef3f-4047-ac0c-c5138c941e86,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Control Systems,2,CERTIFICATION
9fa91c56-1de7-4454-b8c3-01a32c5e60cc,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Networks,4,CERTIFICATION
473535ae-1669-44f6-8adb-5111a4ea1c97,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Thermodynamics,2,QUALIFICATION
1e88ed31-43ee-48b3-873d-9513040f495d,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Data Structures,3,QUALIFICATION
bae60ca8-2e65-4879-8218-2005e9cd06d9,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Databases,4,CERTIFICATION
6462572b-8576-42d6-a6ec-62677cb49f7c,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Deep Learning,5,QUALIFICATION
a8e9f6d8-4c3b-4e50-960c-0540b792a8a8,1246e94b-074c-4f27-a79e-617a6b8c2ed7,Business Analytics,4,QUALIFICATION
b491c8cd-7b14-498e-a375-255376040651,85d65fb5-7be7-4670-a2e6-8d2a4513f9ed,Thermodynamics,2,CERTIFICATION
fbc2dea2-60dc-40b6-970a-a2c949e4b987,85d65fb5-7be7-4670-a2e6-8d2a4513f9ed,Cloud Computing,4,QUALIFICATION
274b9a5e-9763-4ff9-80bb-c173523fc65e,85d65fb5-7be7-4670-a2e6-8d2a4513f9ed,AI,3,TEACHING_HISTORY
43d6974b-20f0-44b8-87ee-8a3b877b5fb2,85d65fb5-7be7-4670-a2e6-8d2a4513f9ed,Business Analytics,3,CERTIFICATION
bd016af1-30e8-4e0c-87be-76997475f081,85d65fb5-7be7-4670-a2e6-8d2a4513f9ed,Data Structures,2,QUALIFICATION
0e4eb5d8-aaec-4d6e-891c-7a50c21b7aca,fb1ba208-dcee-4964-9849-2560c52ad6c4,Power Systems,3,PUBLICATION
df32aace-9452-45b8-9bab-4f1ac19b03f8,fb1ba208-dcee-4964-9849-2560c52ad6c4,Management,2,PUBLICATION
5937ea71-152b-478d-92bc-37946ee1c6f4,fb1ba208-dcee-4964-9849-2560c52ad6c4,VLSI,3,DECLARED
5da4f072-4031-4c68-9350-ec8c80f628bf,fb1ba208-dcee-4964-9849-2560c52ad6c4,Business Analytics,2,QUALIFICATION
6bb6d947-1177-45e5-8038-73d02476b0c4,fb1ba208-dcee-4964-9849-2560c52ad6c4,Thermodynamics,3,PUBLICATION
581d1052-036c-46bb-b67f-d6105690b6ea,fb1ba208-dcee-4964-9849-2560c52ad6c4,Machine Learning,4,QUALIFICATION
add67445-9686-47af-88de-800c68ade335,fb1ba208-dcee-4964-9849-2560c52ad6c4,Programming,2,CERTIFICATION
fa85df60-1fe8-466d-aceb-f8da127fff9e,fb1ba208-dcee-4964-9849-2560c52ad6c4,CAD/CAM,4,QUALIFICATION
39280962-a977-4052-b1d6-bb1469f991ba,fb1ba208-dcee-4964-9849-2560c52ad6c4,Computer Vision,2,DECLARED
7e78cb8d-ef21-452f-81f9-99b6c2933e00,e1f8217a-e89f-4fae-aa02-50d47b0a205e,NLP,3,PUBLICATION
d031940e-7793-4ba9-af0d-01bb7ab9b960,e1f8217a-e89f-4fae-aa02-50d47b0a205e,Control Systems,5,PUBLICATION
49ac3f6e-2e48-4b8c-bc9c-3c76e7adc1e5,e1f8217a-e89f-4fae-aa02-50d47b0a205e,CAD/CAM,3,QUALIFICATION
e58eb5bb-7063-42aa-9e99-cf45d189f288,e1f8217a-e89f-4fae-aa02-50d47b0a205e,Structural Engineering,5,DECLARED
5d0fa286-cc0b-421f-8c13-b190a1ed6311,e1f8217a-e89f-4fae-aa02-50d47b0a205e,Cloud Computing,3,QUALIFICATION
0cda00f0-0a9a-43bd-9d09-c96122a0d5b4,e1f8217a-e89f-4fae-aa02-50d47b0a205e,Machine Learning,3,QUALIFICATION
accdf718-3524-468b-b132-803dbed3ae3c,e1f8217a-e89f-4fae-aa02-50d47b0a205e,Thermodynamics,2,TEACHING_HISTORY
da8f6aef-80ae-456f-b1b9-5ebfa8e58ab7,8d04102d-091a-4ced-b6df-ed023190ca28,AI,2,TEACHING_HISTORY
3f960332-b141-4872-b6b9-ec6689dd10ba,8d04102d-091a-4ced-b6df-ed023190ca28,Networks,2,DECLARED
4c7197e1-f5af-4d33-b6dd-39b53a49c52d,8d04102d-091a-4ced-b6df-ed023190ca28,Embedded Systems,2,DECLARED
7941b5d1-d7d9-4c2b-81f4-1b73916ca76a,8d04102d-091a-4ced-b6df-ed023190ca28,Data Structures,2,CERTIFICATION
f798fe26-e1fa-429f-9efc-a098a2732588,8d04102d-091a-4ced-b6df-ed023190ca28,VLSI,5,CERTIFICATION
0a89f120-4aff-4b37-9959-23c4ff42c9bd,8d04102d-091a-4ced-b6df-ed023190ca28,Control Systems,2,TEACHING_HISTORY
7dec790b-11f0-4a87-a141-dcebebec9179,8d04102d-091a-4ced-b6df-ed023190ca28,Cloud Computing,4,CERTIFICATION
f53133da-f6df-4718-b58d-9b43a25fc27b,8d04102d-091a-4ced-b6df-ed023190ca28,Cyber Security,3,QUALIFICATION
7768cafb-9b80-4a6c-b900-d504ed601d76,8d04102d-091a-4ced-b6df-ed023190ca28,Computer Vision,2,PUBLICATION
a438788e-e660-4fe2-8642-ddacbe7ac4ef,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Networks,2,PUBLICATION
55955e5f-0f9a-42b5-9e0d-4125b975ecd1,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,CAD/CAM,2,DECLARED
973340ab-211b-48fe-bb72-876103f352c5,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Computer Vision,5,QUALIFICATION
