course_version_id,course_id,regulation_id,programme_id,course_code,term_no,year_of_study,category,course_type,is_elective,credits,lecture_hours,tutorial_hours,practical_hours,status
f69afed4-3c70-49ed-9cb6-63a7805e6c0f,f96f1c98-a8a1-4d64-abf6-8d3c439a6fe5,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME031,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
535d4d54-6e24-44a7-9fb3-41151d8719f8,f96f1c98-a8a1-4d64-abf6-8d3c439a6fe5,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME031,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
78805f0c-7438-47bb-9c87-2ff64a67a37c,f96f1c98-a8a1-4d64-abf6-8d3c439a6fe5,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME031,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
f56d3c35-ed04-4751-9901-282f8a5c0f00,efe036c3-ff6c-47cb-bc45-57ef75a64aa1,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME032,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
dd445267-de22-4373-b630-0cd8e758195a,efe036c3-ff6c-47cb-bc45-57ef75a64aa1,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME032,2,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
8cba107c-1f43-4cfd-96e5-de9a2f87d8f8,efe036c3-ff6c-47cb-bc45-57ef75a64aa1,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME032,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
85e2c34f-57d3-47c0-bfea-7021850a0733,c85940f4-e7b2-4308-826e-f3ea9e3c396c,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME033,1,1,BASIC_SCIENCE,LAB,False,4,2,1,2,ACTIVE
373c3ba6-f926-4d97-aad3-4e342a2223fe,c85940f4-e7b2-4308-826e-f3ea9e3c396c,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME033,2,1,BASIC_SCIENCE,LAB,False,4,2,1,2,ACTIVE
e0f982b8-9cc7-4942-9f79-359d94336e84,c85940f4-e7b2-4308-826e-f3ea9e3c396c,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME033,1,1,BASIC_SCIENCE,LAB,False,4,2,1,2,ACTIVE
80446611-4356-45c6-92fb-611118a61686,a7f03bd5-cb1f-4fb6-a1eb-b55937811b4f,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME034,1,2,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
cbb19546-1b9f-4996-a8d3-29e9e3dba882,a7f03bd5-cb1f-4fb6-a1eb-b55937811b4f,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME034,2,2,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
135a06f3-21f0-47bd-9d68-da4a7fe88741,a7f03bd5-cb1f-4fb6-a1eb-b55937811b4f,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME034,1,2,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
4f911d5e-bb45-434e-84bc-a7bfc57dde11,de64b362-5eb7-4ebf-96e1-165954f76caf,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME035,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
286531d2-b701-4e57-8b8a-83eafe74f8df,de64b362-5eb7-4ebf-96e1-165954f76caf,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME035,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
d971135e-4318-427f-b14f-47d84c28b97d,de64b362-5eb7-4ebf-96e1-165954f76caf,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME035,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
72fa9ee1-22bb-4a3f-a033-40999e5ba605,291756a5-ef0a-4482-8a06-de8e5a555c64,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME036,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
d01dc7ad-af78-4748-92f0-ccc474f3a152,291756a5-ef0a-4482-8a06-de8e5a555c64,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME036,2,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
43fd21fa-c15a-44cc-8015-1c1f5d94edee,291756a5-ef0a-4482-8a06-de8e5a555c64,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME036,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
0d5c0e18-dee2-4f04-972d-828a169a45f6,3a60757a-4409-4bd6-88ed-793ec7962117,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME037,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
e5f84144-e979-482d-8a48-8216bc48ecc3,3a60757a-4409-4bd6-88ed-793ec7962117,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME037,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
50da8b48-fc55-4dff-b492-6978f319fcd6,3a60757a-4409-4bd6-88ed-793ec7962117,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME037,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
aeb942b6-90ad-4ad6-a858-d243236b3c47,8f02a900-e56a-4391-91ea-0acbe7d5e027,64a514c2-b06a-485d-8873-fd88161d4c06,f0125d70-280d-4718-b08f-82f4f4444280,ME038,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
bb813a2a-af41-4f11-a6e5-dca4aec49ed6,8f02a900-e56a-4391-91ea-0acbe7d5e027,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,f0125d70-280d-4718-b08f-82f4f4444280,ME038,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
068529f8-4437-4846-bdea-842761801fb4,8f02a900-e56a-4391-91ea-0acbe7d5e027,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,f0125d70-280d-4718-b08f-82f4f4444280,ME038,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
d6c17570-0bf4-41a3-bf03-34955a05dbcd,d980cf34-0c99-43e2-a407-75fb4c9e6612,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE039,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
1dcf03ab-2438-4584-a87d-6af079d12cf2,d980cf34-0c99-43e2-a407-75fb4c9e6612,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE039,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
eea08813-d20f-4214-9156-a6c7c8722b88,d980cf34-0c99-43e2-a407-75fb4c9e6612,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE039,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
db8529f4-f28d-4532-981e-e0df29f919e4,f99355db-8d21-4524-b7e3-f477eab3f45a,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE040,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
d9bf49c3-4802-4921-91f3-c761af9322da,f99355db-8d21-4524-b7e3-f477eab3f45a,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE040,2,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
6fb1699b-3825-43c1-8504-7def81246900,f99355db-8d21-4524-b7e3-f477eab3f45a,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE040,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
3393f9df-bb37-481d-b2a7-7fa30b3f9830,88c6dbe1-3026-4b7f-9702-5bee86b4cf96,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE041,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
70a3fca6-3c6a-44e1-a5a5-235c7a28710b,88c6dbe1-3026-4b7f-9702-5bee86b4cf96,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE041,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
fcc71304-41df-4867-8ddb-d0f7027e073d,88c6dbe1-3026-4b7f-9702-5bee86b4cf96,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE041,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
434fa3b5-44ca-4d10-87b4-d824ebf88525,9628bbcb-56a7-476f-8fb2-dda1a7b0e82f,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE042,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
4c77892a-682a-4ef1-8cc1-e3f89c29bdb8,9628bbcb-56a7-476f-8fb2-dda1a7b0e82f,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE042,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
fb668a71-c31c-4c15-a4ca-c15d254b1630,9628bbcb-56a7-476f-8fb2-dda1a7b0e82f,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE042,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
841aff7b-6271-4bcb-b685-1684a9fe4535,31021caf-417c-48ed-90c2-edcdb726ea97,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE043,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
1d1714ea-d2e5-4f31-a4f3-58c4b5aa78f8,31021caf-417c-48ed-90c2-edcdb726ea97,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE043,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
1d429f48-0faf-46aa-b985-843e11820e55,31021caf-417c-48ed-90c2-edcdb726ea97,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE043,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
39f16198-9a69-46d5-9d3e-1defc774f53e,fc04f433-8a83-49b8-9c8d-7daa0fff1373,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE044,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
ce517a16-48a8-484d-a132-15975fb4c81f,fc04f433-8a83-49b8-9c8d-7daa0fff1373,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE044,2,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
4c7d23de-b37e-4323-8dfa-c51b2ff729c3,fc04f433-8a83-49b8-9c8d-7daa0fff1373,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE044,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
17a6d644-9741-42af-bd82-bec8924b4945,e8afc0bf-e10a-4345-9e09-e7a4caa964ba,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE045,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
e10c348d-2700-4e64-abde-9e66d97ea301,e8afc0bf-e10a-4345-9e09-e7a4caa964ba,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE045,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
46199053-de4e-49f2-a6e1-7cf4fe04d2af,e8afc0bf-e10a-4345-9e09-e7a4caa964ba,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE045,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
59aaee0e-ce61-4757-aac6-379f88a60462,0a7d1ec2-71ad-4c8a-86ac-fb34a0b29b81,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE046,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
0a066b4f-f348-48be-b260-8a8daec3ef29,0a7d1ec2-71ad-4c8a-86ac-fb34a0b29b81,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE046,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
bd17a603-9f4e-413f-af80-04037622b734,0a7d1ec2-71ad-4c8a-86ac-fb34a0b29b81,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE046,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
620534db-2b4e-4587-88f4-f7fdd7b39192,a73f438a-3c9c-4b0b-82ef-359a36eb1a2e,64a514c2-b06a-485d-8873-fd88161d4c06,e83f9cf5-5016-4300-9456-e8c6abc82578,CE047,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
ffaee58c-e1be-47dc-a282-f2fc3023274f,a73f438a-3c9c-4b0b-82ef-359a36eb1a2e,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,e83f9cf5-5016-4300-9456-e8c6abc82578,CE047,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
f6db3405-6390-470c-a979-6210b3031f49,a73f438a-3c9c-4b0b-82ef-359a36eb1a2e,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,e83f9cf5-5016-4300-9456-e8c6abc82578,CE047,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
4cbff2de-6b31-42cc-804f-6e9525832ae7,f6bd03b0-1c77-470a-bfbd-c5790c28833c,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI048,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
a338d9e5-ccee-4dd2-b3a4-f83c673a6d9a,f6bd03b0-1c77-470a-bfbd-c5790c28833c,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI048,2,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
1ab0635d-0c3f-4e2c-a8bf-a1c0a87f80ab,f6bd03b0-1c77-470a-bfbd-c5790c28833c,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI048,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
1028483f-ef76-461e-beeb-6762723340e2,9f983ab3-e5f1-4826-9e8f-80e5baba48aa,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI049,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
4525939e-36fa-4a0a-98a1-d5a48de05a3c,9f983ab3-e5f1-4826-9e8f-80e5baba48aa,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI049,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
a96ab7ae-0a41-4a6c-b171-d0da35e05d07,9f983ab3-e5f1-4826-9e8f-80e5baba48aa,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI049,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
5358e0a7-922b-424c-a201-bcc7d55d705e,7233e4a4-f488-468b-9273-3b34b8c3bd8e,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI050,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
ec6f2054-fed5-4ff0-b00a-4a36bc19224d,7233e4a4-f488-468b-9273-3b34b8c3bd8e,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI050,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
c29beb32-3612-49fc-945e-2e0e03d0018a,7233e4a4-f488-468b-9273-3b34b8c3bd8e,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI050,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
12035cef-6ba1-4258-9b25-b00f30a93d92,af91656e-48ab-4394-9ac1-bb41f690058d,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI051,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
3d96169c-811c-46d1-bb8d-aacc2de5b50c,af91656e-48ab-4394-9ac1-bb41f690058d,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI051,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
89ae699e-31ec-4f2f-8168-7b321c30ee85,af91656e-48ab-4394-9ac1-bb41f690058d,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI051,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
fbc0e874-12b3-43ad-b902-58f35cbb775a,1e2a4d48-8d91-487e-a2e8-56d9904941a4,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI052,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
9aa33d72-5b34-4da0-a31a-64e4a3d33f3f,1e2a4d48-8d91-487e-a2e8-56d9904941a4,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI052,2,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
05fc01fc-4bc2-490a-b5fc-7f79729e7fd0,1e2a4d48-8d91-487e-a2e8-56d9904941a4,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI052,1,4,PROFESSIONAL_CORE,LAB,True,4,2,1,2,ACTIVE
24a93c25-32fb-4b80-a49e-5175af4efbdf,93b38210-55af-4758-ae68-ac756bf5ba87,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI053,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
5ff651a1-c28e-43be-b0a4-6d8575952469,93b38210-55af-4758-ae68-ac756bf5ba87,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI053,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
e33818b0-a5e5-414a-871a-1df91369cf14,93b38210-55af-4758-ae68-ac756bf5ba87,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI053,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
8cdfa213-1e8f-4a0f-92b5-2aca8a27ed9a,6fbeb9e1-a47d-43d8-b748-afc8094f2c9c,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI054,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
5781500a-8a7a-4844-b058-513c19e2a2a5,6fbeb9e1-a47d-43d8-b748-afc8094f2c9c,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI054,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
dfea934a-352f-4ac4-b9a7-ce341c308926,6fbeb9e1-a47d-43d8-b748-afc8094f2c9c,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI054,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
9859df74-cad1-431b-b434-6daa92698d69,4d14b8d4-93ab-4469-a29b-a17077bc9699,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI055,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
a19f0337-cb94-4321-a3b7-e2356883f934,4d14b8d4-93ab-4469-a29b-a17077bc9699,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI055,2,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
5cd2f105-dbb4-4fbc-96dc-e6429a35e1a2,4d14b8d4-93ab-4469-a29b-a17077bc9699,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI055,1,3,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
60cae300-0d5f-4da3-89f3-5894d7952836,f31b7be7-6d0d-4d0e-80da-2880a7683098,64a514c2-b06a-485d-8873-fd88161d4c06,7905fd24-4167-4ead-bab0-e37675822d13,AI056,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
ad89c082-1950-4fb5-b634-1c9ede9ea00a,f31b7be7-6d0d-4d0e-80da-2880a7683098,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,7905fd24-4167-4ead-bab0-e37675822d13,AI056,2,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
bc42b162-6cc9-4cfe-9b2b-c0258fd7c2db,f31b7be7-6d0d-4d0e-80da-2880a7683098,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,7905fd24-4167-4ead-bab0-e37675822d13,AI056,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
55fdf0f1-1125-4ceb-8886-3c6a0aa83a07,a0a4bf06-6593-4321-9b62-e94cb778c753,64a514c2-b06a-485d-8873-fd88161d4c06,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS057,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
a4dc3d4e-5365-4761-afbb-0469ac8fce2a,a0a4bf06-6593-4321-9b62-e94cb778c753,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS057,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
37ba709a-734e-469f-b73e-5ed18fe5040f,a0a4bf06-6593-4321-9b62-e94cb778c753,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS057,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
dba89c6c-5e8d-4c1d-9d92-019bcdf3b86f,f1c67ec1-08d3-421f-92b0-fe1d6aef6b5e,64a514c2-b06a-485d-8873-fd88161d4c06,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS058,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
085d3062-2c61-4f64-a644-84f558f3416b,f1c67ec1-08d3-421f-92b0-fe1d6aef6b5e,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS058,2,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
ffab4f11-d31f-4968-923e-77edc09678a1,f1c67ec1-08d3-421f-92b0-fe1d6aef6b5e,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS058,1,2,PROFESSIONAL_CORE,THEORY,False,3,3,1,1,ACTIVE
6be95699-e258-4fd1-a5c2-8ab3ee50b425,b570b896-14a8-437e-9b90-bf6b96448e8a,64a514c2-b06a-485d-8873-fd88161d4c06,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS059,1,3,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
91c6a889-a1ed-485f-8ed0-6d99f289f7bf,b570b896-14a8-437e-9b90-bf6b96448e8a,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS059,2,3,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
c91e9638-fe0c-466e-891f-976525aa956b,b570b896-14a8-437e-9b90-bf6b96448e8a,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS059,1,3,PROFESSIONAL_CORE,LAB,False,4,2,1,2,ACTIVE
2aa0aa06-a79e-4c47-95f1-f72fa505976a,bd3d2cba-db8e-48dd-a60d-87c825d933ac,64a514c2-b06a-485d-8873-fd88161d4c06,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS060,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
054ef8d3-0e29-4f2e-a763-bdac7e00e27a,bd3d2cba-db8e-48dd-a60d-87c825d933ac,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS060,2,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
309271df-5df3-44c0-9519-1a6cb6f8369d,bd3d2cba-db8e-48dd-a60d-87c825d933ac,d7b5565b-ba78-4e99-91bb-0bf66b5c5bf2,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS060,1,4,PROFESSIONAL_CORE,THEORY,True,3,3,1,1,ACTIVE
bffed9a5-4633-4d20-bd5e-721f0b984fd2,473a210e-adcb-49d5-83e0-6af8bbdef96e,64a514c2-b06a-485d-8873-fd88161d4c06,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS061,1,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
541b409b-c605-4eea-8411-1bef7f136c22,473a210e-adcb-49d5-83e0-6af8bbdef96e,77c797c5-6c72-40c8-9d75-f2e1b35bedc5,3c04b737-24d3-45a4-9d43-71550a5fef3f,DS061,2,1,BASIC_SCIENCE,THEORY,False,3,3,1,1,ACTIVE
